id,title,intro,image,steps,ingredients,tags,notice,level,craft,duration,flavor
6222,莲藕排骨汤,"“说都煲汤，大家一致公认是广东人煲汤煲得最好，坨坨妈也很喜欢广式煲汤，品式多样，花样繁多，天上飞的地上爬的水里游的，无一不可拿来入汤，再加上各种有养生保健功效的药材，的确是调理滋补的好方法。但是喝过无数种汤之后，坨坨妈最念念不忘的，还是我们湖北的莲藕排骨汤，没有过多的花哨，只是简单的大块肉骨和莲藕，不需添加任何昂贵的补药，用小火慢慢熬炖，最后溶成一碗至浓至纯的鲜汤，原汁原味，天然营养，喝上一口，回味无穷。” 
",http://i3.meishichina.com/attachment/recipe/201102/201102181657064.jpg@!p800,[],"{'排骨': '适量', '生姜': '适量', '料酒': '适量', '盐': '适量'}","['老人', '朋友聚餐', '夏季食谱', '秋季食谱', '鄂菜', '汤类', '晚餐']",,普通,炖,数小时,清淡
6223,关东煮,"“受好友之托，也为了老公吵着要吃，今天做了一大锅呢，大家都有份哦！拿好碗排队来盛吧！” 
",http://i3.meishichina.com/attachment/recipe/201102/201102180958168.jpg@!p800,"['先萝卜洗净去皮，切成圆块。', '放锅里加适量水，加少许淡酱油和干贝素，煮到萝卜变色。', '在煮萝卜的同时，把鸡蛋煮熟，剥壳（煮鸡蛋时最好用热水，再加少许盐，这样煮出来鸡蛋就不容易裂开）。', '魔芋切条。', '中间切一刀。', '拧成结状。', '把煮熟的鸡蛋放入煮得差不多的萝卜里，再稍煮一会儿，鸡蛋稍稍上色就可以了。', '把丸子类的下锅，煮透。', '再放入魔芋结和海带结，稍煮一会儿。', '无需加盐调味了，因为加了淡酱油和干贝素了。吃的时候你喜欢的话可以蘸些黄芥末，也可以不蘸任何东西。既可当小菜也可佐饭。']","{'萝卜': '1根', '鱼豆腐': '适量', '虾球': '适量', '魔芋结': '适量', '海带结': '适量', '鸡蛋': '4个', '棒棒肠': '适量', '包心鱼丸': '适量', '贡丸': '适量'}","['热菜', '日本料理', '冬季食谱']","关东煮，日语（おでん ），是一种源自日本关东地区的料理。“关东煮”是关西人给这种料理的名称。通常材料包括煮鸡蛋、萝卜、魔芋，各类丸子。。。。

关东各地制作关东煮的方法会有所不同。不过跟一般的锅料理不同，关东煮制作简便，材料可以随时放进汤里煮。因此每年10月到次年4月的时候，这种料理尤其受欢迎。在日本，关东煮可以在便利商店或者路边摊买来吃。

国内也有些便利店有卖，（用竹签串起来的，他们是为了方便售卖）很受年轻人和学生们喜爱呢！",普通,煮,十分钟,咸鲜
6224,传统年味菜之卤猪头肉,"“我喜欢吃猪头肉，这是不争的事实。小时候，只有过节或过年的时候才能享用到这样的猪头肉，一个大猪头，放在大铁锅里全家来都来帮忙收拾、炖卤。现在呢生活条件好了，随时都能吃得上，也不用自已卤了，况且家里的大铁锅已经成为历史了。年前在超市看到特价的大猪头，让我有种自已卤猪头的想法，一个猪头才40多元，比较划算的，呵。正好做过年的下酒菜，非常棒的。卤完的猪头肉，色泽淡红，澄亮透明，肉香四溢，胶而不腻，令人食欲大振。” 
",http://i3.meishichina.com/attachment/recipe/201102/201102181149327.jpg@!p800,[],"{'猪头': '适量', '葱': '适量', '姜': '适量', '花椒': '适量', '八角': '适量'}","['老人', '热菜', '朋友聚餐', '家常菜', '雨水', '宴客菜', '午餐']",,普通,卤,数小时,酱香
6225,香酥红豆饼,"“这是一款传统中式点心，由于加入了西式黄油就变得与众不同了。” 
",http://i3.meishichina.com/attachment/recipe/201102/201102180959570.jpg@!p800,[],"{'低粉': '120克', '黄油': '40克', '水': '100克', '糖': '50克', '猪油': '60克', '植物油': '50克'}","['糕点', '烘焙', '老人', '下午茶']",,普通,烘焙,一小时,甜味
6226,脆皮黄瓜炒肉,"“现代人生活条件好了，大鱼大肉吃多了，反而更喜欢清粥小菜，尤其到了年跟前，天天好酒好菜泡着，多少有些腻味了，饭桌上最抢手的，反倒是酱菜辣萝卜之类的下饭菜。今天坨坨妈就来介绍一款风味非常独特的下饭菜，脆皮黄瓜炒肉。” 
",http://i3.meishichina.com/attachment/recipe/201007/201007081415328.jpg@!p800,[],"{'脆皮黄瓜': '适量', '青红椒': '适量', '猪里脊肉': '适量', '生粉': '适量', '老抽': '适量', '盐': '适量'}","['儿童', '老人', '热菜', '家常菜', '私房菜', '夏季食谱', '晚餐', '名菜']",,普通,炒,半小时,微辣
6227,日式炒乌冬面,"“虽说是日式，也许只是加了木鱼花才有了点日式的感觉吧！换成普通的粗面条也可以这样炒哦！” 
",http://i3.meishichina.com/attachment/recipe/201102/201102171435014.jpg@!p800,[],"{'乌冬面': '200克', '洋葱': '1/4个', '肉片': '少许', '卷心菜': '1/4棵', '胡萝卜': '半根'}","['老人', '面条', '家常菜', '午餐', '工作餐']",,普通,炒,十分钟,葱香
6228,鸡汁煮芋艿,"“1. 芋头中富含蛋白质、钙、磷、铁、钾、镁、钠、胡萝卜素、烟酸、维生素C、B族维生素、皂角甙等多种成分，所含的矿物质中，氟的含量较高，具有洁齿防龋、保护牙齿的作用；
2. 其丰富的营养价值，能增强人体的免疫功能，可作为防治癌瘤的常用药膳主食。在癌症手术或术后放疗、化疗又其康复过程中，有辅助治疗的作用；
3. 芋艿含有一种黏液蛋白，被人体吸收后能产生免疫球蛋白，或称抗体球蛋白，可提高机体的抵抗力。故中医认为芋艿能解毒，对人体的痈肿毒痛包括癌毒有抑制消解作用，可用来防治肿瘤及淋巴结核等病症；
4. 芋艿为碱性食品，能中和体内积存的酸性物质，调整人体的酸碱平衡，产生美容养颜、乌黑头发的作用，还可用来防治胃酸过多症；
5. 芋艿含有丰富的黏液皂素及多种微量元素，可帮助机体纠正微量元素缺乏导致的生理异常，同时能增进食欲，帮助消化，故中医认为芋艿可补中益气。” 
",http://i3.meishichina.com/attachment/recipe/201102/201102180959138.jpg@!p800,[],"{'芋头': '适量', '浓缩鸡汁': '适量', '葱花': '适量'}","['老人', '热菜', '家常菜', '春季食谱', '宴客菜', '午餐']",,未知,烧,十分钟,葱香
6229,肉包meat loaf,"“我家领导是食肉兽，大口大口的肉觉最写意，这不，自己申请做菜啦。BTW，这菜是美国风格的菜。” 
",http://i3.meishichina.com/attachment/recipe/201102/201102171434358.jpg@!p800,[],"{'肉糜': '2磅', '洋葱': '半个', '鸡蛋': '两只', '面包糠': '2杯', '茄汁': '大约1杯'}",[],,普通,烤,三刻钟,酱香
6230,年味菜之干烧鲤鱼,"“做为我们海边长大的人，都习惯于吃海鱼，对于河鱼几乎一年吃不上几次，只有喝结婚或生日喜酒时才会有一条糖醋鲤鱼。我们当地的所有大小酒店、饭馆也没有出售河鱼的，吃惯了海鱼的鲜味，再吃河鱼只感觉到一种很怪泥腥味。今年过年，到市场上去转转，看卖的鲤鱼非常便宜，于是就买了一条，用干烧的做法烹饪，结果味道很是棒的，没有土腥味，好吃~” 
",http://i3.meishichina.com/attachment/recipe/201102/201102180959324.jpg@!p800,[],"{'鲤鱼': '一条', '猪肉': '适量', '青椒': '适量', '蒜': '适量', '姜': '适量'}","['儿童', '热菜', '家常菜', '秋季食谱', '宴客菜', '农家菜', '午餐']",,普通,烧,半小时,咸鲜
6231,干锅杏鲍菇,"“杏鲍菇菌肉肥厚，质地脆嫩，特别是菌柄组织致密、结实、乳白，可全部食用，且菌柄比菌盖更脆滑、爽口，被称为“平菇王”、“干贝菇”，具有杏仁的香味和如鲍鱼的口感，适合炒、烧、烩、炖、做汤及火锅用料，亦适宜西餐；即使做凉拌菜，口感也非常好，做成菜品口感脆、韧，呈白至奶黄色，外观极漂亮。
同时杏鲍菇含有丰富的营养，它富含蛋白质、碳水化合物、维生素及钙、镁、铜、锌等矿物质，可以提高人体免疫功能，对人体具有抗癌、降血脂、降胆固醇、促进胃肠消化、增强机体免疫能力、防止心血管病以及美容养颜等功效。” 
",http://i8.meishichina.com/attachment/recipe/201007/201007081430113.jpg@!p800,[],"{'五花肉': '适量', '杏鲍菇': '适量', '朝天椒': '适量', '生姜': '适量', '干尖椒': '适量'}",[],,普通,煮,半小时,微辣
6232,吃不够的豆角焖面,"“是我最喜欢吃的面食，焖面的名字道出了它的做法，可一个简单的“焖”字是无论如何也表达不出它的特色的。焖面充当了主食和菜肴“合二为一”的角色，这样，既省去了做饭的时间，又节省了菜肴的用料。” 
",http://i3.meishichina.com/attachment/recipe/201102/201102180957347.jpg@!p800,[],"{'手擀面': '适量', '豆角': '适量', '肉': '适量', '蒜': '适量', '葱': '适量'}","['主食', '小吃', '老人', '朋友聚餐', '家常菜', '夏季食谱', '午餐']",,普通,焖,廿分钟,咸鲜
6233,私房酸菜鱼,"“酸菜鱼大家一定吃过不少了，这道著名的重庆特色菜以咸鲜酸辣著称，正宗的酸菜鱼应该是白汤，但坨坨妈一向超级嗜辣，总觉得吃白汤不够过瘾，于是综合了酸菜鱼水煮鱼和麻辣鱼，自创了这道红艳艳的麻辣水煮酸菜鱼，绝对的原版绝对的原创哦！而且味道超级棒，一般家里来客人时，坨坨妈端上这盆菜总能得到一致的好评，富实满足的这样一大盆，那吃起来才叫一个爽啊！” 
",http://i3.meishichina.com/attachment/recipe/201007/201007081438556.jpg@!p800,[],"{'草鱼': '适量', '生姜': '适量', '桂皮': '适量', '八角': '适量', '干尖椒': '适量', '花椒': '适量', '熟芝麻': '适量', '香葱': '适量', '红辣椒粉': '适量'}","['老人', '热菜', '贵州菜', '秋季食谱', '冬季食谱', '宴客菜', '午餐']",,普通,煮,三刻钟,酸咸
6234,蚝油牛肉粒,"“好多天没更新了，今天上肉菜。北方寒冷的冬季很适合吃肉，尤其是今年的冬季，气温持续偏低，多吃点肉菜补充一些热量能增加肌体的耐寒力。

牛肉的营养价值高，古有“牛肉补气，功同黄芪”之说。牛肉被尊为增长肌肉饮食计划中最重要的一部分。凡体弱乏力、筋骨酸软、气虚自汗者，吃牛肉的好处对其疗效更是不言而喻了。” 
",http://i3.meishichina.com/attachment/recipe/201102/201102180957558.jpg@!p800,"['牛肉切成1cm见方的粒（要逆着肉的纹理切，炒好的牛肉会嫩），加料酒、少量盐、生抽酱油、淀粉抓均，腌制20分钟。西芹、胡萝卜也切成与牛肉粒大小相仿的粒，入开水中稍微烫一下，盛出备用。', '热锅温油放入西芹与胡萝卜，加一点盐翻炒几下盛出备用。', '热锅热油，葱姜末炝锅，炒出香味，将腌好的牛肉粒倒入锅中翻炒至肉粒散开变白。', '倒入西芹、胡萝卜。', '熟花生米、糖炒均。', '最后加入鸡精、蚝油调味略炒，勾薄欠出锅。']","{'牛肉': '400克', '胡萝卜': '适量', '花生米': '适量', '西芹': '适量', '淀粉': '适量', '蚝油': '适量', '糖': '适量', '料酒': '适量', '酱油': '适量', '生抽': '适量', '盐': '适量', '葱姜末': '适量', '鸡精': '适量'}","['粤菜', '老人', '热菜', '朋友聚餐', '秋季食谱', '冬季食谱', '午餐']","1、由于酱油、蚝油、鸡精都是有咸味的，所以要掌握好盐的用量。

2、切肉的方法很主要，切肉时要逆着肉的纹理切成条，然后在逆着纹理切成粒，这样炒好的肉才能软烂。",普通,炒,半小时,咸鲜
6235,烤叉烧,"“说到烤叉烧，我想到一个故事,就是达芬奇画蛋，一只简简单单的蛋，却能画出不同角度、千姿百态的蛋。我想，做叉烧也一样，可以用不同的酱汁调料和方法，让我们能烤出风味独特的叉烧来。这次我改了下配方，味道十分好，叉烧味醇香扑鼻。” 
",http://i3.meishichina.com/attachment/recipe/201102/201102181335557.jpg@!p800,[],"{'精猪肉': '适量', '烧烤酱': '适量', '鸡翅酱汁': '适量'}","['粤菜', '儿童', '热菜', '冬季食谱', '宴客菜', '快餐']",,普通,烤,三刻钟,咸鲜
6237,红油鸡丝冷面,"“前几天在家翻冰箱，发现还有上回请客时没用完的几袋冷面，本想就着包装里的作料做个简单的冷面算了的，后来一想，天还不太热，吃冰的不太受得了，再说那作料的味道实在一般，要我再做牛肉汤吧我又不想费那个功夫，做泡菜汤吧刚好那两天泡菜吃完了，家里的果醋什么的也用完了，要想做正宗朝鲜冷面肯定是做不成了的。翻来翻去翻出一块鸡脯肉，脑子里顿时闪过赵丽蓉老师那句经典的“麻辣鸡丝”，想起四川红油凉面的做法，如果把凉面改成冷面应该也不错呵，于是就诞生了我这个混搭版的川派朝鲜冷面。” 
",http://i3.meishichina.com/attachment/recipe/201007/201007081447329.jpg@!p800,[],"{'荞麦冷面': '适量', '鸡脯肉': '适量', '大蒜': '适量', '花椒': '适量', '红辣椒粉': '适量', '干尖椒': '适量'}","['老人', '面条', '晚餐', '工作餐']",,普通,炒,半小时,微辣
6238,果泥牛肉卷,"“终于收到了【酷克壹佰】烤肉料，首先感谢主办方对我的信任和支持！

从今天开始我将用不同的食材和烹调方法，向大家展示我对【酷客壹佰】的理解和它神奇的魔力，请亲们跟随我的脚步踏上令人向往的【酷客壹佰】之旅~~~

Come 我们上路吧~~~” 
",http://i3.meishichina.com/attachment/recipe/201102/201102180957155.jpg@!p800,"['苹果洗净不要去皮放入搅拌机中搅成果泥。苹果泥和【酷克壹佰】烤肉料混合拌匀。', '加入适量浓缩柠檬汁。', '拌均即可。', '准备好芸豆丝、胡萝卜丝、洋葱丝。', '将肥牛卷展开，抹上自制【酷客果泥酱】腌制10分钟。', '将腌好的肥牛卷放在案板上，铺上适量芸豆丝、胡萝卜丝、洋葱丝，并抹上一些自制【酷客果泥酱】。', '将肥牛卷起，完全包裹住蔬菜，并用牙签将接缝处固定。', '热锅温油，油不要太多，放入牛肉卷。', '盖上盖子，小火煎焖约3分钟，至肉卷熟透，盛出装盘。', '将剩余的自制【酷客果泥酱】放入微波炉（俺家的700W）高火叮1分钟，淋在肉卷上即可食用。']","{'肥牛片': '适量', '芸豆': '适量', '胡萝卜': '适量', '洋葱': '适量', '苹果泥': '适量', '浓缩柠檬汁': '适量', '酷客壹佰烤肉料': '适量'}","['老人', '热菜', '家常菜', '夏季食谱', '宴客菜', '晚餐']","1、苹果要选熟透没有酸味滴，而且不要削皮，有皮的果泥味道更好，不过一定要清洗干净。可以用盐摩擦苹果的表面，再用水清洗。

2、柠檬汁我选用浓缩的，比较粘稠味道也浓郁。可根据个人口味和其他调料的多少适当添加。",普通,烤,廿分钟,果味
6239,烤肉,"“好久没动用烤箱了，刚好还有块猪肩肉，用来烤也很不错，领导说用来夹三文治，也合他心意。” 
",http://i8.meishichina.com/attachment/recipe/201102/201102171433522.jpg@!p800,[],"{'猪肩肉': '一大块', '干萝勒': '适量', '干九里香': '适量', '干牛至': '适量', '干鼠尾草': '适量', '黑椒粉': '适量', '柠檬盐': '适量', '花椒粉': '适量', '盐': '适量'}",[],,普通,烤,一天,咸鲜
6240,饭伴侣----香辣猪肉酱,"“自已做的猪肉酱，没有固定的标准，适合自已就好。味道辣而不过、香而不腻，色泽红亮，诱人食欲，开胃增食，无论是吃米饭、面条、馒头、饼等，都可作为佐餐、调味，还可作为红烧鱼、红烧肉的主打调料或做炸酱面。” 
",http://i3.meishichina.com/attachment/recipe/201102/201102180956533.jpg@!p800,[],"{'猪肉馅': '适量', '葱': '适量', '蒜': '适量', '甜面酱': '适量', '豆豉': '适量'}","['儿童', '早餐', '冬季食谱', '下饭菜']",,普通,调味,半小时,微辣
6241,酸甜汁鱼块,"“美国的鱼都是冰冻鱼，蒸是不可能的，炸也炸过几次，这次决定与蔬菜共舞，这样吃起来不单调，而且颜色丰富，勾人食欲。” 
",http://i3.meishichina.com/attachment/recipe/201102/201102171433321.jpg@!p800,[],"{'鱼块': '适量', '墨西哥甜椒': '适量', '苏梅酱': '适量'}",[],,普通,烧,十分钟,酸甜
6242,家常也美味----韭菜蛤肉炒鸡蛋,"“春节时大鱼大肉吃多了，节后往往会令人提不起食欲，而清淡一点的菜式就成为餐桌上的“抢手货”。今天选用干蛤肉、韭菜与鸡蛋配搭，弄一款清淡宜人的家常小菜。蛤肉其肉味鲜美，营养价值高，今天用它烹出一道醒胃的小菜与诸君共享。” 
",http://i3.meishichina.com/attachment/recipe/201102/201102180956325.jpg@!p800,[],"{'韭菜': '适量', '蛤肉': '适量', '鸡蛋': '适量'}",['热菜'],,普通,炒,十分钟,咸鲜
6243,人参鸡锅鸡,,http://i3.meishichina.com/attachment/recipe/201007/201007081506041.jpg@!p800,[],"{'人参': '适量', '红枣': '适量', '生姜': '适量', '香菇': '适量'}","['老人', '热菜', '家常菜', '秋季食谱', '冬季食谱', '宴客菜', '中式宴请', '午餐']",,普通,烧,三刻钟,咸甜
6244,芝士鸡肉千层饼,,http://i3.meishichina.com/attachment/recipe/201102/201102181147566.jpg@!p800,"['鸡脯肉切成大薄片用【酷客壹佰】烤肉料腌制20分钟入味。', '洋葱丝和土豆丝也用适量【酷客壹佰】烤肉料略拌入味。', '取一个烤箱模具，模具底抹上黄油，将腌好的鸡脯肉铺在模具最底层，上面撒上马苏里拉。', '然后铺上一层洋葱丝和土豆丝，在洋葱丝和土豆丝上撒一层马苏里拉。', '最上面一层用鸡脯肉覆盖，撒上马苏里拉即可。', '最上面一层用鸡脯肉覆盖，撒上马苏里拉即可。', '成品...。']","{'鸡脯肉': '适量', '洋葱丝': '适量', '土豆丝': '适量', '马苏里拉芝士': '适量'}","['主食', '烘焙', '儿童', '早餐', '家常菜']",这个饼的做法有点像披萨，不过味道是完全不一样滴。【酷客壹佰】烤肉料搭配芝士会给你一个全新的味觉感受~~,普通,烤,半小时,奶香
6245,果酱蜜红豆蛋卷,,http://i3.meishichina.com/attachment/recipe/201102/201102181701446.jpg@!p800,[],"{'鸡蛋': '5个', '低筋面粉': '85克', '色拉油': '40克', '鲜牛奶': '40克', '细砂糖': '90克'}","['烘焙', '老人', '早餐', '下午茶']",,普通,烘焙,三刻钟,甜味
6246,甜蜜蜜排骨,,http://i3.meishichina.com/attachment/recipe/201102/201102181328187.jpg@!p800,[],"{'排骨': '适量', '油': '适量', '生姜': '适量', '盐': '适量', '料酒': '适量', '老抽': '适量', '醋': '适量', '红糖': '适量'}","['儿童', '老人', '淮扬菜', '私房菜', '冬季食谱', '晚餐', '烛光晚餐']",,普通,焖,三刻钟,甜味
6247,简单的美味---麻汁鸡蛋,"“麻汁鸡蛋是在济南吃过的一道小菜，当时上桌时鸡蛋是用手随意掰开后淋上麻汁的，样子不是很好看，可是味道很是赞，简单的水煮蛋也能做出一道美味小菜值得学习。今天介绍这道麻汁鸡蛋的做法。你是懒人？那也没关系，懒人也可以做的很好。此菜若要好看，摆盘须讲究些，但再怎么讲究，吃时仍以每一块鸡蛋上都裹满酱汁为好。” 
",http://i3.meishichina.com/attachment/recipe/201102/201102180959071.jpg@!p800,[],"{'鸡蛋': '适量', '麻汁': '适量'}","['老人', '热菜', '家常菜', '晚餐', '工作餐']",,简单,拌,十分钟,咸鲜
6248,日式鲜虾饭团,"“【酷客壹佰】的活动已经接近尾声了，我的酷客之旅也即将结束，还有不少想法留着以后向大家展示吧~~~

此款饭团主要是体现它的鲜味，所以无需添加过多调料，除了【酷客壹佰】烤肉料以外，我只加了一点盐和鸡精调味，非常鲜美有营养，而且携带方便适合当便当。

做这个饭团米饭要稍微硬一些，太软的米饭很黏，不易整形。由于米饭有粘性，整形时最好带一次性塑料手套有利于操作也卫生。如果没有可以在手上抹一点色拉油。” 
",http://i3.meishichina.com/attachment/recipe/201102/201102180956077.jpg@!p800,[],"{'鲜虾仁': '适量', '胡萝卜': '适量', '海苔': '适量', '米饭': '适量', '酷客壹佰烤肉料': '适量', '盐': '适量', '鸡精': '适量'}","['外国美食', '儿童', '热菜', '日本料理', '夏季食谱', '晚餐', '工作餐']",,普通,烤,廿分钟,咸鲜
6249,蛏子蒸丝瓜,"“蛏子是市场上比较普通的贝壳类海产.价格也很经济.无论是入汤,爆炒,味道都很鲜美.做法又简单.” 
",http://i3.meishichina.com/attachment/recipe/201007/201007081523566.JPG@!p800,"['蛏子放盐水里养几个小时，让它把沙吐尽。', '丝瓜去皮后，切成滚刀块，放入深一点的盆子里，然后把洗干净的蛏子铺在丝瓜上，放上姜丝和蒜茸，葱花香菜末，洒上细盐，少许料酒最后淋上花生油。', '大火把水烧开后，把整盆丝瓜蛏子放入锅内，大火蒸5-6分钟。就可出锅。']","{'丝瓜': '一条', '蛏子': '200克'}",[],"蛏子和丝瓜都比较快熟，蒸的时间不要太久，不然蛏子的肉就会很老。蛏子肉质很嫩滑.吃完蛏子没把汤给倒了,那才是最鲜甜的.",简单,蒸,十分钟,原味
6250,柠檬香草杏仁饼,,http://i3.meishichina.com/attachment/recipe/201007/201007081525106.jpg@!p800,[],"{'低筋面粉': '适量', '黄油': '适量', '香草粉': '适量', '干杏仁': '适量', '糖': '适量', '盐': '适量'}","['烘焙', '儿童', '下午茶']",,普通,烘焙,三刻钟,甜味
6251,小炒酱干,,http://i3.meishichina.com/attachment/recipe/201102/201102181101240.jpg@!p800,[],"{'酱干': '适量', '猪肉': '适量', '青红辣椒': '适量', '大蒜': '适量'}","['老人', '热菜', '家常菜', '午餐']",,普通,炒,十分钟,微辣
6253,好看好做好吃---红油皮蛋拌豆腐,"“内脂豆腐非常嫩滑爽口，可倒出来非常容易碎，那怎么才能取出一个完整有型的豆腐呢？我们只需要一把剪刀，在盒装豆腐底部的四个角各剪开一个小口就可以了，不要剪太大，以免剪到豆腐，再将盒装豆腐上的包装膜揭掉，注意在撕包装膜时一定要保持豆腐的完整，不要把豆腐弄烂了，撕完之后再直接将豆腐反扣倒在一个平盘上，这样一个完整漂亮的豆腐就出现在你面前了。这道菜口味咸鲜微辣,内脂豆腐有降血脂,防治心脑血管疾病的功效.此菜做法简单、方便、清爽，非常解酒,适合调节宴席。” 
",http://i3.meishichina.com/attachment/recipe/201102/201102180958452.jpg@!p800,[],"{'内脂豆腐': '适量', '皮蛋': '适量', '红油': '适量', '香菜': '适量', '蒜': '适量'}","['老人', '凉菜', '家常菜', '春季食谱', '夏季食谱', '秋季食谱', '冬季食谱', '宴客菜', '午餐']",,简单,拌,十分钟,蒜香
6254,松仁豆腐甜饼,"“很多人喜欢喝豆浆，但在家做豆浆滤出来的豆渣大都被倒掉了，其实豆渣含有丰富的大豆纤维，是非常好的营养品，倒掉实在可惜，怎么将豆渣利用起来呢？今天坨坨妈推荐的这款豆腐甜饼一定会让你大饱口福的。” 
",http://i3.meishichina.com/attachment/recipe/201007/201007081535466.jpg@!p800,[],"{'无盐黄油': '100克', '糖': '60克', '鸡蛋': '2个', '豆渣': '150克', '低筋面粉': '200克'}",[],,普通,烘焙,三刻钟,甜味
6256,虾仁蘑菇,"“香茅闻起来的确很象柠檬的味道，刚好家里用盐腌了柠檬皮，对付虾仁又有新主意了，还加上剩下的几只蘑菇，就来个香茅柠檬炒虾仁蘑菇吧，希望大家喜欢，不喜欢的轻拍哦。” 
",http://i3.meishichina.com/attachment/recipe/201007/201007081537266.jpg@!p800,[],"{'虾仁': '适量', '蘑菇': '适量', '柠檬': '适量', '香茅': '适量'}",['私房菜'],,普通,炒,十分钟,原味
6257,花生牛扎糖,"“我这款牛扎糖是简易版，极易操作，不用熬糖浆也不用打蛋白，味道也很好。以后会做个相对正宗的传上来。今天就算是个热身吧~

快过年了，自己动手做一些牛扎糖，无论是自己吃还是送亲友都是一件既温暖又幸福的事情~牛扎糖又名鸟结糖。它是一种由牛奶、砂糖、淀粉、糖浆、蛋白质、花生、油等混合制成的糖果，一般分为软硬两种。把材料混合后，再由一张可食用的米纸包裹着。

牛轧糖入口香甜，有股浓浓的花生及奶香，甚有嚼劲，是大人及小朋友都喜爱的甜点。悉尼唐人街的鸟结糖是世界知名的。除了原味以外，最近还新出了南瓜味和绿茶味。澳门亦有生产，称为车厘哥夫。目前牛轧糖已经是名产，是观光客喜欢采买伴手礼的好店。

牛轧糖的由来：一说是在1441年在在意大利克雷莫纳发明的。在一个地方贵族的婚宴上，新人获赠一种用蜂蜜、杏仁和蛋白制成的糖果。

另有一说为中国明朝举人商辂为了感谢文昌帝君托梦使其三元及第，依照梦中作法所做出。以麦芽糖、花生、米等制造，并捏造成牛的模样，所以叫做牛轧糖，但后来因为把糖捏成牛的模样实在不容易，而且生产速度较慢，所以就直接切成长方形的模样出售。其后有外国传教士将此糖果流传至西方，始成为外国至受欢迎的糖果之一。” 
",http://i3.meishichina.com/attachment/recipe/201102/201102180955463.jpg@!p800,"['棉花糖150克、全脂甜奶粉150克、去皮熟花生米130克。', '取一个微波炉专用容器，容器里撒一些奶粉，将棉花糖倒入容器中。放入微波炉高火叮1分钟。', '（俺家微波炉700W），棉花糖全部膨胀起来就可以了，搅拌均匀。', '迅速倒入奶粉搅拌。', '迅速倒入花生米搅拌。', '非常粘稠不太好搅，我是等稍微凉一些在手上撒一些奶粉，直接上手揣。如果实在揣不动时可以再入微波炉叮一下，时间自己掌握。', '将搅拌好的糖团装入保鲜袋。', '用擀面杖擀成1.5cm或2cm厚的大片。', '然后用刀切块，放进冰箱冷冻2小时定型即可食用。', '就这么简单几步让你吃上奶香浓郁的牛扎糖。']","{'棉花糖': '150克', '全脂甜奶粉': '150克', '去皮熟花生米': '130克'}",['小吃'],棉花糖最好选用白色香草味没有夹馅的，做出来的牛扎糖味道才纯正颜色也漂亮。我没买到，所以用了朱古力夹馅的棉花糖，味道也不错。不知道这个朱古力为什么是粉颜色，看上去好像草莓呢~~~,普通,其他,数小时,奶香
6258,香煎牛肉馅饼,,http://i3.meishichina.com/attachment/recipe/201102/201102181655378.jpg@!p800,[],"{'牛肉': '100克', '洋葱': '1/4个', '尖椒': '1个', '面粉': '一碗'}",[],,普通,煎,半小时,咸鲜
6259,芒果慕斯,"“慕斯的英文是mousse，是一种奶冻式的甜点，可以直接吃或做蛋糕夹层。通常是加入凝固剂来造成浓稠冻状的效果。慕斯是从法语音译过来的。慕斯与布丁一样属于甜点的一种，其性质较布丁更柔软，入口即化。制作慕斯最重要的是胶冻原料如琼脂、鱼胶粉、果冻粉等。现在也有专门的慕斯粉了，但是用慕斯粉做出来的慕斯和用奶油奶酪做出来的相比口感会差很多，所以坨坨妈一般不推荐用慕斯粉，但是家里没有奶油奶酪或者鱼胶等原料的朋友，用慕斯粉做还是很方便省事的。” 
",http://i8.meishichina.com/attachment/recipe/201007/201007081542390.jpg@!p800,[],"{'奶油奶酪': '适量', '酸奶': '适量', '鲜奶油': '适量', '新鲜芒果': '适量', '糖粉': '适量', '吉列丁粉': '适量', '冷水': '适量'}",[],,普通,其他,三刻钟,酸甜
6260,辛香开胃----咖喱土豆炖翅根,"“咖喱能开胃醒脾；天凉加咖喱，浑身充满暖意；疲乏时来点咖喱，会使你振作，恢复气力；胃弱时吃咖喱，食欲顿然高涨，消化顺利。咖喱，这种神奇的调味粉，风行世界，造就了咖喱牛肉、咖喱鸡、咖喱鱼、咖喱蛋、咖喱饭等等大批的咖喱食品！
最近发现咖喱的新用途——可以防癌。咖喱中含有一种姜黄色素的化学物质，可以阻止癌细胞增殖，对预防癌症、特别是白血病效果明显。（来自网络）” 
",http://i3.meishichina.com/attachment/recipe/201102/201102180955215.jpg@!p800,[],"{'咖喱粉': '适量', '土豆': '适量', '鸡翅根': '适量', '蒜': '适量', '葱': '适量', '红辣椒': '适量', '花椒': '适量', '八角': '适量'}","['老人', '热菜', '朋友聚餐', '冬季食谱', '东南亚', '午餐']",,普通,炖,廿分钟,咖喱
6262,香草曲奇,,http://i8.meishichina.com/attachment/recipe/201007/201007081550165.jpg@!p800,[],"{'黄油': '适量', '菜油': '适量', '糖': '适量', '炼奶': '适量', '蛋': '适量', '盐': '适量', '香精': '适量', '蛋黄': '适量', '低筋粉': '适量'}",[],,普通,烘焙,十分钟,原味
